Unnamed: 0,rating,review,date,userName,title,quarter,year
1397,4,좋은데 티비랑플스로볼때는건너뛰기가있는데 폰은없네요,2022-01-25 14:19:19,싸미고ᄒᄋ,,2022/1Q,2022
3445,2,별로에여,2022-01-25 14:24:13,리버모어,,2022/1Q,2022
267,4,시청중인 콘텐츠 삭제가능할수있게해주세요 다봐야만 지워져서 불편합니다,2022-01-25 14:25:14,쿠쿠쿠쿠팡ㅇㅇㅇ,개선부탁드려요,2022/1Q,2022
2390,2,"자막 오역, 영화 소개 부분 성의없음",2022-01-25 17:53:04,삐삐,,2022/1Q,2022
406,1,로딩안먹잖아 개짜증나네 혼자에러 나서 장사하기 싫어용 디즈니 좋게 봤는데 멋대로 로딩아웃되고 로딩안먹고 장사하기 싫죠 다시는 가입인합니다 기본이 안되있네 지들이 넷플릭스아나 무리수 무리수,2022-01-25 17:56:39,사서7,로딩 관리안해용pc,2022/1Q,2022
3461,5,👍👍👍👍👍👍👍👍👍,2022-01-25 18:07:19,배배민환,,2022/1Q,2022
3425,5,굿,2022-01-25 20:22:36,손동기,,2022/1Q,2022
2378,5,캐슬 시즌 4부터는 왜없나요? ㅠㅠ 빨리좀 ㅠㅠ,2022-01-25 20:26:21,이런어쩌다가,,2022/1Q,2022
2197,5,마블 미치도록 좋아하는 사람들은 무조건 까세요 더이상 말할께 없습니다.,2022-01-25 21:24:12,이준우,,2022/1Q,2022
58,1,리뷰 진짜 안 다는 편인데 자막이 너무 거지 같아서 써요. 자막 타이밍도 안 맞고 발로 번역한 건지 멋대로 써져 있어요. 지가 번역 하고 싶은 부분만 골라서 하는 건가요. 번역 안돼있는 부분이 은근 많아서 보는데 짜증나 죽을 뻔^^ 내가 자막을 보는 건지 리스닝을 하는 건지 구분이 안 갈 정도임. 수정 좀 빨리 해주세요,2022-01-25 23:40:51,이현지,,2022/1Q,2022
3192,5,좋아요,2022-01-26 00:38:23,yj,,2022/1Q,2022
3161,5,좋아요~,2022-01-26 02:02:28,이석환,,2022/1Q,2022
3169,5,강력추천,2022-01-26 02:06:11,로블록스하는 뉴비,,2022/1Q,2022
1045,3,디즈니 플러스 추억팔이로 팅커벨 날개의 비밀 봤는데 왜 한국어버전이 없죠? 다른거 몇개는 있는데 팅커벨4만 없는것 같아요.있었으면 좋겠네요.,2022-01-26 03:33:29,예솔,,2022/1Q,2022
1879,2,'스파이 지니어스'라는 영화가 디즈니껄로 알고있는데 왜 디즈니플러스에 없는지 궁금해요 보고싶은데 못보겠네요ㅠ디즈니 플러스에 모든 디즈니 영화들이 있는게 아닌가요?,2022-01-26 08:26:19,ᄋᄋ,,2022/1Q,2022
417,2,작년 12월에 술김에 1년 구독해서 보고는 있는데 메인화면에 설강화 뜨는 거 꼴보기 싫은데 추천하지 않기 버튼 있으면 좋겠어요,2022-01-26 09:13:19,Dlffe,보기 싫은 프로 추천하지 않기 버튼 있으면 좋겠어요,2022/1Q,2022
692,5,명작들을 끊임없이 볼수 있어요,2022-01-26 09:51:30,열혈남아 H,명작들이 주루룩,2022/1Q,2022
1360,1,1.창조수준으로 만들어붙인 자막수준 어이가없다 2.편의기능 전무하다. 넷플릭스보고배워야함,2022-01-26 10:19:01,farm crystal,,2022/1Q,2022
961,5,Goood!!!,2022-01-26 10:33:22,Chyh153,Good,2022/1Q,2022
850,2,오프닝 엔딩 건너뛰기도 없고 배속도 없고 심지어 자막도 엄청 별로임 하...,2022-01-26 12:15:08,김나비왕,,2022/1Q,2022
181,5,넷플릭스나 따른 곳에는 에니메이션이 많이 없어 볼게 없었는데 디즈니에서는 볼 수 있는게 많고 전체적으로 맘에 다 들어요!! 왕 추천 합니다 ㅎㅎ,2022-01-26 14:12:03,세아❤️❤️,좋아요!,2022/1Q,2022
2944,5,심슨 조아^-^,2022-01-26 14:33:36,Or Or,,2022/1Q,2022
2788,1,해지도 안되고 뭐이럼?,2022-01-26 16:44:26,최지원,,2022/1Q,2022
3170,5,너무 너무 좋다,2022-01-26 18:47:48,s다녤 해바라기,,2022/1Q,2022
1859,1,해지 할려는데 왜 자꾸 플레이 스토어 뜨고 구독하기 만 뜨죠? 멥버십 화면이 안뜹니다,2022-01-26 19:11:29,최성빈,,2022/1Q,2022
2699,1,ux검수 안하냐. 겁나 불편하네,2022-01-26 19:23:53,PainKiller,,2022/1Q,2022
1405,5,다 좋은데 그로운-이시 시즌 좀 더 내주세요...원래 시즌 4까지 있는데 여긴 시즌 1밖에 없음 엉엉,2022-01-26 20:07:34,움얌얌,,2022/1Q,2022
1359,5,오랜만에 보는 풋풋한 청춘드라마를 만나 넘 재미있게 봤어요^^ 다음화도 기대할께요~~,2022-01-26 20:10:22,blue ribbon,,2022/1Q,2022
2930,5,강다니엘 연기 대박 짱👍👍👍,2022-01-26 20:30:51,spirosw,,2022/1Q,2022
1097,2,크롬캐스트 연결이 잘 안되고 자막이 너무 작아요,2022-01-26 20:35:10,OHHYUN SHIN,,2022/1Q,2022
3207,5,go,2022-01-26 20:49:49,NEAL NEAL NEAL,,2022/1Q,2022
2764,1,잘 안된,2022-01-26 21:05:22,이명호,,2022/1Q,2022
2768,1,아 자막 좀!!!!!!!!,2022-01-26 21:06:01,hj jung,,2022/1Q,2022
385,4,좋은거 많은데 속도조절 없어서 아쉽구요. 자막도 아쉽고.. 화면이 넘 어두워요 ㅠ 계속 정기결제 하고 싶은데 못하겠어요. 좀 더 좋아지면 다시 정기결제 해야겠어요.,2022-01-26 21:09:16,HS,,2022/1Q,2022
1691,5,완전 재밌어요 앞으로 수욜만 기다릴듯,2022-01-26 21:25:38,co cho,,2022/1Q,2022
2407,5,신선하고 다니엘 생각보다 잘하는데요,2022-01-26 21:34:31,양일심,,2022/1Q,2022
2678,5,재미있어요^^,2022-01-26 21:48:16,이선영,,2022/1Q,2022
1326,5,두시간이 금방 지나가버렸네요. 일단 재밌습니다^^,2022-01-26 22:02:28,sun ooo,,2022/1Q,2022
1862,3,편의성이 조금 더 향상되면 좋겠어요.,2022-01-26 22:21:18,HyunJin Kim,,2022/1Q,2022
2322,5,잼나고 다음 회차도 몹시궁금하네요,2022-01-26 22:33:49,알러뷰다녤,,2022/1Q,2022
2751,5,시간 잘간다,2022-01-26 22:40:01,Rumjyu El,,2022/1Q,2022
780,5,다 좋은데 시청기록 좀 지우게해주세요 아니 초반만 보다가 끄니까 무슨 한도 끝도 없이 시청기록이 늘어나서 정작 이어보고 싶은건 보이지도 않고 쓸데없는것만 너무 많습니다 진짜...,2022-01-26 22:56:36,박준서,,2022/1Q,2022
389,3,자막 왜이래요;;;; 자막 안보일 때도 있고 위치 지 맘대로 바뀌고 존댓말 반말도 이상하고... 화질도 매번 구리게 저화질로 재생되고.. 아주 디즈니랑 마블 컨텐츠가 인질이고 멱살잡고 끌어가는 수준이라 느껴지네요.,2022-01-26 23:48:06,J RR,,2022/1Q,2022
2786,5,나오자마자 구매함 2021년11월12일,2022-01-27 00:22:35,잘잘가,,2022/1Q,2022
666,2,배속도 없고 자막설정도 구림 보던영상 이어보기 탭같은것도 없고 번역수준도 시청에는 문제없지만 부족한편이 많음,2022-01-27 01:00:07,파워에이드에밥말아먹어보세요,,2022/1Q,2022
857,1,다음화 자동재생도 안되면서 무슨 ott 서비스를 한다고ㅡㅡ 분명 설정돼있는데 on/off 둘다 똑같이 적용안됨 개판,2022-01-27 01:41:01,ss K,,2022/1Q,2022
2335,5,시작부터 미소가 지어지는 상큼한 드라마,2022-01-27 01:54:03,Durk bbang,,2022/1Q,2022
819,5,너무 재밌다 안사면 후회함,2022-01-27 04:05:42,설렌다미랔이,재밌다,2022/1Q,2022
368,3,1. 배속 기능이 없다. 2. 화질을 정해서 볼 수 없다. 3. 어플리케이션과는 관련없지만 pc로 접속시 버퍼링이 끝이 없다. 이 세가지만 고쳐진다면 별 10개를 받아도 됩니다.,2022-01-27 05:13:08,맹쫑,,2022/1Q,2022
1743,4,팝업 화면이 추가되면 좋겠는데요,2022-01-27 07:17:03,위대한_푸우,,2022/1Q,2022
2289,5,생각보다 볼만한건 많지 않은데 좋아요!!,2022-01-27 07:50:23,신선수,,2022/1Q,2022
838,1,"인터페이스가 타 제품에 비해 불편하고, 은근 볼게 많이 없네요.",2022-01-27 09:04:56,민범식,,2022/1Q,2022
2960,5,사랑해요 디즈니 플러스,2022-01-27 10:08:45,도호성,,2022/1Q,2022
1388,2,배속 기능이 있으면 너무 좋을 것 같아요,2022-01-27 10:33:10,머리카락,,2022/1Q,2022
1374,1,인터페이스가 넘 구림 개선안해주나요,2022-01-27 10:55:00,성이름,,2022/1Q,2022
994,1,제곧내,2022-01-27 11:40:35,syyysusyys,화질 존나ㅜ구림,2022/1Q,2022
2770,3,볼게너무없네,2022-01-27 13:37:26,이성규,,2022/1Q,2022
3206,5,👍👍👍❤❤❤❤❤,2022-01-27 18:41:56,Choigo,,2022/1Q,2022
2757,3,로딩 개오래걸림 웩,2022-01-27 22:48:36,Rosie's LAB,,2022/1Q,2022
781,1,오류코드 39에러좀 잡아주세요 재설치하면 실행되고 얼마안있다가 또 에러코즈로 재설치 저장된목로 다살아지고 진짜 어떻게좀 고쳐주세요,2022-01-27 23:14:36,장기석,,2022/1Q,2022
790,1,갤럭시 s20 울트라 인데 어느순간부터 앱 화면이 안나오고 남색 화면만 보이네요 삭제하고 재설치해도 똑같아요,2022-01-27 23:34:14,오굴,,2022/1Q,2022
354,3,"자막은 좋아지긴 했다만, 아직도 불편한 점이 많음 대표로 하나 말해보자면, 넷플릭스처럼 팝업 화면이 안됨. 팝업 화면 될 수 있도록 설정해주면 별접 5점 드릴게요",2022-01-28 01:03:03,B-1B USAF,,2022/1Q,2022
608,5,새로운 컨텐츠 많이 만들어주세요,2022-01-28 05:26:29,달콤한캔디,볼만함,2022/1Q,2022
3208,5,잼,2022-01-28 07:12:07,해정,,2022/1Q,2022
2968,5,엔칸토사랑헤,2022-01-28 08:06:25,김풀연,,2022/1Q,2022
114,2,"스타워즈, 마블 등의 컨텐츠는 물론 좋습니다. 그러나 그 외의 것은 모두 할 말이 있습니다. 자막과 더빙이 매우 어색한 부분이 있고, 한글 자막과 더빙까지 해놓은 컨텐츠를 국내 심의를 받지 않아 정당하게 구독을 한 국내 소비자들이 vpn을 쓰도록 강제했으며, 무엇보다 앱이 드럽게 무거워서 잘 작동되지도 않습니다. 덕분에 인내심은 많이 길렀습니다.",2022-01-28 09:00:17,클론트루퍼,,2022/1Q,2022
3150,5,자세희모르갯어요,2022-01-28 10:28:24,김용근,,2022/1Q,2022
532,2,아이패드로 보고싶어요,2022-01-28 10:54:13,부다락,ios12.5 도 다운받게 해주세요,2022/1Q,2022
1705,1,왜 안들어가짐?? 어플키면 까만화면 ... 몇일째 이러고 지웠다 깔아도 이모양 ..ㅡㅡ 돈냈는대 참나아....,2022-01-28 11:08:32,오송아,,2022/1Q,2022
1855,5,항공사고수사대 시즌 더 올려주세요. 너무너무 보고 싶어요. 플리이이즈즈즈...,2022-01-28 15:49:40,Queeny S,,2022/1Q,2022
3176,5,굿,2022-01-28 16:44:17,dm k,,2022/1Q,2022
2963,5,강다니엘 첫 연기 너와나의 경찰수업 대박대박,2022-01-28 16:48:57,Hyesung kim,,2022/1Q,2022
828,5,볼거리가 다양하고 특히 귀여운 애니메이션들이 많아서 애들이 좋아하네요~ 만달로리안 짱 ㅎㅎ,2022-01-28 17:45:31,김승규,,2022/1Q,2022
2769,4,1달보기는 괜춘,2022-01-28 18:25:42,_black은 검정색,,2022/1Q,2022
211,3,"자막에 검은 바탕이 있어서 보는데 상당히 거슬림.
초반에 어프닝 넘기기와 마지막에 다음화로 넘어가기 버튼이 랜덤으로 뜸.
시청 중에 화면 밝기 조정 불가능.
자막 설정이 좀 더 다양했으면 함.",2022-01-28 19:22:57,4:.,개선할 점들,2022/1Q,2022
3197,2,코스모스 내놔~~,2022-01-28 19:42:26,류모찌의 상용로그,,2022/1Q,2022
3166,5,굿입니다,2022-01-28 21:29:24,-재밌구마,,2022/1Q,2022
3175,5,좋아요,2022-01-28 22:31:26,최종일,,2022/1Q,2022
1871,1,"인크레더블 헐크가 없네요 마블 시리즈 정주행 하려고 일부로 결제했는데,, 기분이 잡채가 됐다;; 아이언맨은 123 다 있으면서;; 불법 영화 보기 싫어서 합법으로 결제하려 했는데 안 보여주면 제가 2008년 당시, 5살의 나이에 극장에 가서 봤어야 했나요?? 그런 건가요? 아님 헐크 대신에 아이언맨이 죽었다고 왕따시키는 겁니까? 빠른 시일 내에 인크레더블 헐크가 생겼으면 좋겠습니다",2022-01-28 23:05:48,춐춐,,2022/1Q,2022
2330,5,청춘들~~싱그럽고 풋풋하고 믓찌고 예쁘당💕💕💕,2022-01-28 23:38:58,힐링을부탁해,,2022/1Q,2022
540,1,저장속도 너무 느리고 여러개 다운 눌러놓으면 앱 계속 다운 ...몇번삭제하고 다시다운하는건지...정신건강에 해로움 넷플이 더 좋네요 전,2022-01-29 00:28:43,본업천재,,2022/1Q,2022
1906,1,역1시 디su니 플러su! 대1단하다!,2022-01-29 01:40:42,임서준,,2022/1Q,2022
1284,1,일단 안드로이드 자막 크기부터 바뀌면 좋겠음. 눈 아프다,2022-01-29 02:20:05,Soyeon,,2022/1Q,2022
922,5,좋아요..! ;,2022-01-29 03:43:28,현지이빠,"좋아,짱",2022/1Q,2022
989,5,"역쉬~~~짱
럭키 세븐",2022-01-29 05:41:46,피케러브,록키,2022/1Q,2022
3210,5,와우...,2022-01-29 07:53:46,가앙,,2022/1Q,2022
2369,1,컨텐츠너무없고넘느리고,2022-01-29 08:37:16,SSoon,,2022/1Q,2022
1668,2,자막 사이즈 설정 좀 알려주세요... 폰트.사이즈.설정이 안보입니다....,2022-01-29 08:50:13,sj kim,,2022/1Q,2022
37,4,"디즈니 컨텐츠들 잘 보고있습니다. 다만 크롬캐스트로 연결하여 티비로 미러링하여 보고있는데 자막 크기가 너무나 작아서 보기가 불편하네요. 읽기 어려운 정도인데 미러링시 자막 크기좀 키워주셨으면 좋겠습니다. 
그리고 미러링한 상태로 자막 언어 설정 바꿀시에는 설정한 언어 말고 중국어가 나오는 경우가 꽤 있어요. 오류 보완 부탁드립니다.",2022-01-29 10:46:27,보엉,크롬캐스트 미러링시 건의사항,2022/1Q,2022
777,1,상담사로부터 구독 취소에 대한 잘못된 안내를 받고 구독 취소를 하였는데 결제 취소까지 됐습니다. 그에 따라 할인 받던 내역이 사라졌으며 손해가 발생했고 이에 대해 보상을 요청하는 바입니다.,2022-01-29 10:51:53,김정현,,2022/1Q,2022
2372,2,영어버전은 어떻게 설정하나요?,2022-01-29 11:13:52,김끼나김끼나,,2022/1Q,2022
1608,5,디즈니 애니 골라볼수있어서 너무좋아요~ 나이가 있는데도 애니를 좋아해서~,2022-01-29 12:02:57,미지꼬,,2022/1Q,2022
787,1,다운 받아 보려는데 다운로드 안될때 정말 많고 의역은 뭐 그렇다 치는데 오역은 진심 말도 안될 정도로 많습니다 중간에 아예 대사가 번역 안되서 비어있을때도 있어요 이게 맞나요? 너무 심합니다 번역가들 관리좀 했으면 좋겠네요 지들 이름 나오는데 지들 이름이 나오는게 이따구로 나오는데 진심 너무하다 싶네요,2022-01-29 12:47:06,See In,,2022/1Q,2022
779,1,일단 배속이 없다는 치명적인단점....컨텐츠도 부족하나 이건 늘어날거라 믿음. 앱이 최근에 만들어진 거라 믿을수 없이 안좋음. 넷플 BM필요.,2022-01-29 13:27:37,papa jo,,2022/1Q,2022
792,1,재생속도를 마음 대로 설정할 수 없어서 너무 답답해요....그 부분만 개선하면 좋을것같아요,2022-01-29 14:01:07,혜은,,2022/1Q,2022
847,3,디자인과 콘텐츠가요,2022-01-29 16:08:46,처르처르,아쉬워요,2022/1Q,2022
1820,5,내 마음 속의 어린이에게 가장 멋진 추억이자 선물♡,2022-01-29 17:29:46,황예림,,2022/1Q,2022
2381,5,실화로 된 아름다운 역사영화,2022-01-29 17:49:26,mi yang,,2022/1Q,2022
1911,1,문자인증 왜 안되는거임 뭐 5분 기다려도 안오고 어쩌자는거지.....아....답답허네 빨리 좀 고치던지...,2022-01-29 19:47:14,홍크레인,,2022/1Q,2022
2964,5,강다니엘 멋있고 귀엽고 설레고 다 해 💛,2022-01-29 19:57:54,Young Joo An,,2022/1Q,2022
1369,1,안드로이드 12 업데이트 이후 접속이 안되넹..,2022-01-29 20:26:54,유한나,,2022/1Q,2022
773,5,핸드폰으로 크롬캐스트 캐스팅하면 자막이 너무나 작게나옵니다. 자막 크기 설정도 가능하도록 만들어주세요.,2022-01-29 20:57:15,정영신,,2022/1Q,2022
2205,4,"힘을준 히어로의 반감, 조금 더 유쾌하면 어땠을까?",2022-01-29 22:26:19,얼쑤쿵짝꿍,,2022/1Q,2022
1052,1,한국어 자막크기나 번역수준이 너무떨어져서 몰입이 잘안됩니다.,2022-01-29 22:50:27,라떼는마리아,,2022/1Q,2022
2393,5,좀 더 다양한 프로그램들이,2022-01-29 23:04:37,WOOD GLOBAL,,2022/1Q,2022
180,5,재미있어요!! 경찰대학 조교? 그 분들이 젤 어색해요 ㅋ 강다니엘 생각보다 연기좀 하네요 ㅋㅋ 더더 기대되는 드라마입니다❤️,2022-01-29 23:36:10,ㄴㄴㄹㅎ해ㅔㅣ,너와 나의 경찰수업,2022/1Q,2022
1352,1,처음에는 잘되고 했는데 오늘 들어가보니 아예 안들어가져요. 삭제하고 다시 받아도 앱 못들어가요...ㅇ,2022-01-30 02:24:54,박희영,,2022/1Q,2022
992,1,"넷플 왓챠 웨입 티빙 네이버시리즈 다 배속있는데
이 틀딱 디플은 도대체 배속기능 언제 지원함?
사람들 답답해 다뒤짐 해줄라나",2022-01-30 05:51:02,큐카카카,디즈니 배속기능 없는거 무슨 똥고집임?,2022/1Q,2022
101,5,"일시정지했을때 아래 하단이 상태 표시줄 같은거에 가려서 
멈춰진 자막을 보기 힘들어요!!! 
개선 꼭 해주세요",2022-01-30 06:17:02,하이루 55,일시정지했을때 자막 좀 보이게 할 수 없나요? 가려서 불편,2022/1Q,2022
176,4,제가 디즈니 찐팬으로서 너무 좋지만 아직 안나온건진 모르겠는데 소피아 시리즈는 있는데 소피아 극장판 같은건 없네요 ㅠㅠ빨리 올려주셨음 좋겠어요ㅠㅠ❤️❤️,2022-01-30 06:51:23,이게임은 좋은게임,너무 좋은데 좀 아쉽네요 ㅠㅜㅠ,2022/1Q,2022
422,1,"솔찍히 타 플랫폼에 비해 딱히 볼게없습니다 
초창기니까 그럴수있다 치는데..네셔널지오그래픽 컨텐츠 진짜 암당합니다 유튜브 채널에도 있는게 여긴없어요 있었는데? 아뇨 없어요 있었었는데?아뇨 없어요 없다고요 너무 없어요 볼게없어요",2022-01-30 08:18:18,slnanju,컨텐츠?참나,2022/1Q,2022
3201,1,볼게없다,2022-01-30 10:35:39,PEPSIMAN,,2022/1Q,2022
800,5,좀 버퍼링이 걸리긴 하는데 전괜찮아서5개구요 어떤분이 자막이 이상하시다그러는데 전괜찮아요!!,2022-01-30 11:47:27,문채원,,2022/1Q,2022
1070,5,"자막이 살짝 이상하지만 전부 이해할 수 있고, 그냥 완벽합니다!",2022-01-30 12:10:24,O오렌지티,,2022/1Q,2022
2153,1,오프라인 재생은 왜 만듦?,2022-01-30 12:51:58,제시황가드,,2022/1Q,2022
2174,5,아주좋하여....디즈니없이못살아...,2022-01-30 14:50:41,sell la Park,,2022/1Q,2022
991,1,오타랑 오역 겁나 많음 월급받고 일하면 돈값 합시다,2022-01-30 15:04:30,아카빵군,자막팀 일좀 똑바로 해라,2022/1Q,2022
3157,4,재미있다....,2022-01-30 15:07:01,위승아,,2022/1Q,2022
