,userName,content,score,at
3806,김기재,어플실행시 바로 켜졋다가 꺼져버리네요..컴퓨터아니면 모바일로는 시청이안되나봐요 이젠,1,2020-07-04 12:10:21
3807,손영주,재생이안되요 껐다켜고 삭제하고 다시깔아도 로딩중... z플립사용자입니다 해결좀해주세요,1,2021-06-15 16:53:04
3808,[행운보석]단셸,"잘 보고 있습니다 TV프로그램,영화,드라마를 더 많이 추가해주셨으먄 좋겠습니다",4,2020-05-12 09:16:35
3809,Google 사용자,화면이 계속 멈춰요 엘티이써도 그렇고 와이파이써도 그렇고 자막이랑 소리는 나오는데 화면은 멈추거나 검은 화면이거나 ㅜ,1,2019-12-22 16:44:02
3810,caxiah,시청기록 확인하는 게 왜 사라졌나요??? 불편한데 시청기록 확인하는탭 복구시켜주시면 안되나요? 내가 본 작품 확인할 수 있게 해주세요,2,2021-11-02 18:45:04
3811,에미넴힙합신,다 맘에 듭니다. 제일 비싼 요금으로 결재햐서 잘 보고있는데 불만사항하나있습니다. 팝업모드하면 왜 자막이 안나오죠?? 왓차 유투브 다 되는대 넷플릭스만 자막이 팝업에서 안나오는데 요게 불편하네요,5,2021-04-12 23:42:31
3812,jungeun 95,"영화 드라마 볼것도 너무많고 심심할시간이없어요!ㅋㅋ 그저 새로운영화,드라마들을 기다릴뿐..ㅋㅋ",5,2020-07-10 16:36:02
3813,Google 사용자,재생바가 왜 바로 사라지지 않고 10초를 기다려야지 사라지는 걸로 바뀌었을 까요..?다시 예전 버전으로 돌려주면 감사하겠습니다.,2,2019-07-04 00:32:34
3814,이누림,다양한영화나 드라마가 나와서 좋아요 가끔 화면이 안나오고 소리만 나오는 경우가 있어서 아쉽네요ㅠㅡㅠ 수정부탁드립니다,4,2021-05-29 17:53:56
3815,Google 사용자,재생바가 바로안사라져서 영상보는데 너무 불편해요 정액요금내고 보는데 무료어플보다 사용하기 불편함,1,2019-11-26 01:22:46
3816,정재석,핸드폰으로 왜 접속이 안되나요? 정말 만족하며 쓰고 있는데 어제부터 갑자기 안되네요. 무슨 피드백이라도 빨리좀 부탁드립니다,1,2020-07-29 08:54:32
3817,송시혁,로그인할때부터 19세이상이면 처음부터 넷플릭스를 깔수있는나이를 19세이상으로 했으면 좋았는데 괜히 깔기만하고 지웠네요,2,2021-05-28 10:03:08
3818,이하나,왜안되는것인가... 갑자기 보다 먹통되서 강제종료후 다시키니 안됨 로고만 나오다 폰먹통되다 디바이스에 오류가 발생했습니다 디바이스를 재시작해주세요501-.109 요래떠서 지우고 다시깔아도 똑같음 살려주세요,4,2020-12-21 09:55:13
3819,"서리,서율",재미있는것도 많고 하지만 TV세어는 화질이 좋은데 핸드폰이나 아이패드등은 좀 화질이별루...,4,2021-10-20 10:42:59
3820,Google 사용자,겔럭시 s7을 사용하고있습니다. Pip 모드는 지원안하나요?? 권한을 부여해도 안됩니다. 이유를 알고싶습니다.,3,2019-11-30 15:02:31
3821,최현욱,영상에 관한 리뷰 및 댓글들을 달 수 있게끔 추가 됐으면 좋겠습니다 그 리뷰 같은걸 보게되면 더 쉽사리 영상 선택하는데 있어 편하지 않나 싶어요 또한 보고나서의 후기를 남겨놓아 다른분과의 공감대가 같이 형성이 되지 않나 싶네요,3,2020-05-26 11:19:43
3822,전별하,"두 말할 거 있나요? '넷플릭스' 하면 '아, 그거!' 할 정도로 유명한데. 다만 딱 한가지 아쉬운 점이 있다면, the 39 clues 추가해주세요~~!!",5,2020-06-12 01:57:22
3823,Google 사용자,넷플릭스에 접속할 수 없습니다. 나중에 다시 시도해주세요.(-1001) 이라고 뜨면서 접속조차 안됩니다. 대체 뭐죠?????,1,2019-11-21 23:32:35
3824,정태민,애니를 보기는 좋지만 종류도 얼마 없고 보다보면 화면이 검정색으로 먹힐때도 있고 깜빡깜빡 거려서 짜증남 결제를 했는데도 불구하고 이럼ㅋㅋ,2,2021-11-14 08:49:31
3825,Google 사용자,갑자기 인트로 스킵버튼이 안떠요.. 고객센터에서도 해결책을찾아볼 수 없네요,1,2019-03-03 00:31:13
3826,장민경,영화가 너무 많이 빠져나갔어요 그전에는 좀 볼만한게 많았는데 이전에는 너무 볼게 없어졌네요,4,2020-12-29 09:32:00
3827,Google 사용자,"다른나라에비해 우리나라 넷플릭스는 너~~~무 볼게없음 진짜 볼수있는 드라마,영화 왓챠에비해 너무떨어짐.. 딱 미드좋아하는사람만좋아함",2,2018-12-14 18:57:44
3828,집딩기타 The Guitar,아니 돈내고 보는 어플이 네트워크 접속불가 말이 되냐 보상처리 제대로 해줘라 진짜ㅡㅡ 빨리 복구시키세요 어플다운로드도 안되네,1,2020-05-25 23:17:44
3829,Google 사용자,왜 재생속도 조절기능이 없어진거죠??? 다시 재생속도 기능 사용할수 있게 해주세요,4,2020-04-20 19:59:04
3830,이주영,핸드폰으로 보면 배터리 소모가 너무 빠름(갤럭시 s20) 렉걸리는지 중간에 뚝뚝 끊기는 감이 있지만 OTT 중엔 최고,3,2021-01-08 03:10:36
3831,ㅇㅅㅇ/,카테고리 안에 분류를 더 넣어둔 이유가 뭐냐 ㅡㅡ 난 모든 영화중에 고르고 싶은데 분류별로 조금씩만 나눠놔서 보기 짜증난다,1,2021-08-15 21:32:34
3832,노이Noi,"프렌즈 볼려구 결제했는데, 결제창은 오류 안 뜨면서 결제하고 나서부터 앱이 켜지지도 않아요. 컴퓨터로는 켜지는데, 밖에서는 못 본다?? 이게 무슨... 집에 있는 시간이 잠자는 시간밖에 없어서 볼려면 잠 안자고 봐야됩니다. 상담센터 전화했더니 환불은 되는데 계정당 1번만 되고 그 다음부터는 안 된다고 하네요. 애초에 앱 관리를 제대로 하던가 사후처리를 깔끔하게 하던가 둘 중 하나라도 제대로 해야지 이건 그냥 이제부터 보지 말라는 소리로밖에 안 들립니다. 다음에 또 결제했다가 오류떠서 못보면 그냥 땅에 돈 버리라구요? 호구될 뻔했다가 왓챠로 갈아탑니다.",1,2020-07-29 10:55:30
3833,최은성,넷플릭스를 갤럭시 시리즈에서 덱스모드로 사용할때 전체화면과 가로모드를 지원하게 해주셨으면 합니다.,4,2020-05-26 17:37:55
3834,김유미,지역별로 제공 가능한 영상이 다른것까지는 이해하는데 어제까지 보던 드라마가 갑자기 오늘은 제공안되고...그건 별로예요,4,2020-06-05 23:41:29
3835,박빺빺,아니 무슨앱이이렇게 잔오류가많아요 만원도넘게받아쳐먹고 드럽게 튕기는데다 자꾸재시작하래서 시작했더니 계속튕기고 이딴 그지같은게다있어진짜 퉷 더러워서진짜,1,2020-07-19 02:21:39
3836,Mf D,음 외부 컨텐츠는 모자이크 왜 하는지 모르겠네요. 넷플릭스 오리지널은 노출이 훨 심한데 안하고 이상함.,3,2021-06-28 22:03:55
3837,Google 사용자,약 1년간 결제 잘해오면서 꾸준히 보았는데요 갑자기 결제오류가뜨면서 모든카드가 결제를진행할수 없다합니다 왜그런걸까요,5,2019-06-22 09:46:29
3838,Hannah Kim,멀티화면? 다른앱 사용할 때 뜨는 작은화면으로 보는 영화나 드라마에는 자막 안뜨는데 뜨게 하는 방법 없나요...? 떴다가 또 안뜨다가 멋대로 일때도 있고 개선해주세요,4,2022-01-05 01:22:26
3839,소소,"제트플립 사용하는데 재생 안되는 분들, 현재 버전 삭제하고 구버전 앱 네이버에서 검색해서 받으세요. 받고 재부팅하면 재생됩니다ㅜㅜㅋㅋㅋ",1,2021-07-06 18:14:09
3840,삐삐,다ㅜ좋은데 앱이 이상해요 안켜져요 껏다켜도안되고 다시깔아도안돼요 제발해결좀요. 노트10입니다.,4,2020-07-03 23:29:57
3841,lo ve,갤럭시테블릿인데 어플접속이 안되요 계정연결하라고뜨면서 계정선택하면 어플실행이안되고 접속이끊겨버려요 삭제햇다 다시깔아도똑같네요 해결좀요,1,2021-10-17 01:09:55
3842,조하,이틀 전부터 접속 자체가 안됩니다. 빠르게 확인 부탁드립니다.,1,2020-07-01 19:32:02
3843,Google 사용자,컴터에서 보다가 폰에서 보면 해당화만 화면깨짐현상이 있던데 확인좀해주세요!!,5,2019-06-01 15:59:01
3844,아카시다,정말 그지 같은 맵 입니다. 영화 한편 볼려고 하는데 연령인증 오류로 보지도 못하고 막혔네요.,1,2021-08-21 16:09:37
3845,Google 사용자,갑자기 다운로드도 재생도 안 되네요. lg g7 사용자 입니다. 빠른 조치 바랍니다. 언제 해결해주실 건가요 대체...,1,2019-02-21 20:04:05
3846,Google 사용자,쓰레기어플 별한개도아까움 버퍼링심해서 재생안돼고 계속기다려보니까 10분후 소리만나오는데 앱을꺼도 소리가계속남 휴대폰을아예 종료했다 다시켜야함,1,2019-06-13 23:04:38
3847,권주석,영상도 안나오고 얼마 남지 않았습니다! 이것만 나오고 다시 개속 들어가 얼마 남지 않았습니다! 이것만 게속 뜹니다,1,2021-08-04 00:18:57
3848,Google 사용자,잘보고있는데 재생속도조절가능하게해주세요 제발요!! 이기능만생겨도 한국인은더볼거예요,4,2020-04-04 00:47:10
3849,김서윤,넷플릭스로 애니들을 봐서 좋지만 하이큐 4기가 있는데 넷플릭스에는 안나와 있어서 아쉬워요ㅜㅜ 꼭 추가되면 좋겠습니다!,4,2021-08-28 13:41:12
3850,운이,이거보시긴하나요... 원래 드라마볼때 마지막회먼저보고 첫화보는데 분명봣던마지막회가없네요... 없는것도많고 개선이좀 필요하네요,3,2021-06-12 11:56:36
3851,서연seoyeonت,하이큐!! 4기 넣어주세요 왓챠는 최신거가 더 빨리들어오는데 넷플릭스는 너무 느려요 왓챠로 갈아타고 싶은데 넷플릭스에만 나오는게 있어서 못갈아타고 있네요 하이큐 4기 빨리 넣어주세요,3,2021-08-12 12:46:13
3852,Google 사용자,잘보다가 사용한지 중간시점부터 잘 안틀어지고 오류나기시작하드니 한달만료될때쯤엔 로그인도안된다ㅜ 해지하고싶은데 앱자체로그인이안된닫ㄷㄷ 머지ㅡㅡ,1,2019-10-28 18:37:38
3853,Google 사용자,다 좋은데 영어랑 한국어자막이 같이 나올수있도록 하는 기능이 추가되었으면 좋겠습니다,4,2019-06-15 11:51:25
3854,정현아,생각보다 많이 없네요 제가 10번 검색하면4개 밖에 안나와요 인기없는 드라마도 아닌데...이런거 빼면 있는것들로 보면 최고입니다^^,3,2020-09-13 21:38:26
3855,김은정,"좋은데 왜 코바야시네 메이드래곤이 없어 진거죠? 게다가 문호 스트레이독스도 1,2기 가 사라졌어요. 분명히 제가 넥플릭스에서 본 애니메이션입니다. 다시 보고 싶은데 못보고 있어요.",3,2021-07-29 14:16:54
3856,이옥분,"영상을 보고 있는데 문자,카톡이 오면 자꾸 끊어지고 지연이 되는데.. 조금 짜증이 나네요..",1,2020-05-11 21:51:55
3857,Google 사용자,무료체험 하려고 가입한다음 카드등록도 했는데 전화번호 인 단계에서 전화번호를 잘못 입력했어요 그래서 다시 카드 등록하러니까 자꾸 오류가 뜨네요 이럴땐 어떻게 해야하죠?혹시 무료체험이어도 카드에 잔액이 부족하면 오류가 뜨나요?,3,2019-06-08 01:51:35
3858,브이로그안성송당,저번주부터 최근 종료시점 마킹기능이 제대로 작동하지 않습니다. 업데이트 부탁드립니다.,5,2020-10-25 10:52:06
3859,Heesong Kim,v50s기종에서 업데이트후 화질이 hd지원에서 sd로 바뀌었습니다. 이유가 뭔지요....,1,2020-06-04 17:13:23
3860,최은정,진짜 별로네요 튕기기는 계속 튕기고 재생목록이라는 기록도 안남고.환불받고싶네요#,1,2021-09-27 21:55:14
3861,Google 사용자,며칠동안 죄송합니다 이 동영상은 바로 신청 하실수없습니다 다른 동영상을 선택해주세요 만 다 뜨는데요.... 왜 그러는거에요....,1,2019-04-03 22:58:25
3862,Google 사용자,영화나 보는건 좋은데 업로드 기간이 지났는데도 안나와요 심지어 1일이 지났는데도 안떠요,3,2020-02-18 18:19:01
3863,ssoo Ssoo,이어보기가 불안정하다. 처음부터 재생되거나 엉뚱한곳에서 재생되는경우가 많음.,4,2021-05-23 23:05:19
3864,Google 사용자,중간 중간 자막이 읽기도 전에 너무 빨리 사라지는 일이 빈번히 발생하네요... 수정 좀 해주세요,1,2019-09-16 17:52:21
3865,Google 사용자,이용하려고 깔았는데 10분동안 로딩중ㅋㅋㅋㅋㅋㅋ회원가입 하려고 컴퓨터로 들어가서 하려했는데 계속 렉먹고안돼고..다른앱은 정말 잘되는데참..ㅋㅋㅋㅋ감사합니다 결제하기전에 걸러주셔서~,1,2018-11-17 18:48:23
3866,Miseon Kim,프로필 선택하고 들어가면 아무것도 안뜨고 검정색박스만 깜박거려요. 왜이러는거죠. 빨리 조치좀 취해주세요...,1,2021-08-28 10:13:07
3867,Google 사용자,지금 넷플릭스 들어가니깐 아예 안들어가져요 ㅠㅠ 와이파이도 잘터지는데 안들어가지네요 ㅠㅠㅠ 화이팅하세요!,5,2020-03-12 22:32:38
3868,김주원,오디오만나오고 화면이 안나옵니다 다시계속해봐도 잘안돼네요,1,2020-07-04 16:43:46
3869,Google 사용자,다른 폰에서 할때는 만족감이 좋았는데 태블릿은 계속 끊기고 앱이 아예 실행잉 안될때가 있어요..~,2,2020-01-23 22:54:52
3870,양털,들어가는 화면도 안뜹니다 이게뭡니까? 로그인을 했더니 로그아웃이랑 문의만뜨면 거기서 뭘더 터치하죠? 나갔다 들어와도 이럽니다. 쓰지도 않았는데 실망입니다,1,2021-10-31 22:08:33
3871,Google 사용자,시청중인 콘텐츠 삭제 누르면 없어져야 되는데 안없어져요 해결좀 ㅠ 안보려고 했던 영상들이 계속 쌓여요 드라마;;,3,2019-07-17 17:08:25
3872,ori nalda,에러가나서 켜면 꺼지고켜면 꺼져서 새로받으려고 지우니 다운부터 안되는 이유는 뭔가요?앱이 안깔리면 해지는 어찌하는지..,1,2020-07-17 18:16:32
3873,Google 사용자,아니..왜 성인들만 가입이 가능하죠?? 요새 고딩들도 자기 체크카드가 있고 결재 할 수 있는데 굳이 성인들만 가입할 수 있게 할필요가 있나요?? 그냥 미성년자면 청불 못보게 막으면 되지...;;; 그러려면 만 12세이상 사용가능이 아니라 만 19세이상 사용가능으로 바꾸셔야죠.... 그리고 가입하기 전에는 앱에 무슨 영화나 드라마가 있는지 왜 못보게 하시는지요..;;,1,2018-12-26 02:10:25
3874,Google 사용자,영화 재생도중 일시정지했다가 다시 재생하려 하면 재생이 안됨 그리고 영화다운받으면 자막이 잘 안깔리는것 같음,2,2019-10-02 19:47:39
3875,Rong Do,나는 노트8쓰는데 잘들어가지던앱이 결제하자마자 안들어가지길래 리뷰창보니까 나같은사람많아서 해결방법알려드림 일단 넷플릭스 앱 실행 -> 튕기기전에 우측위에 로그인버튼눌러서 로그인하면 팅기는거 사라짐 나는 이렇게 해결했음 한명이라도 도움되길바람,1,2020-07-10 04:46:38
3876,영따리영따,결제하라는 화면은 잘만나오고 결제도 잘만되더니 결제이후부터는 오류로 앱 실행이안되네요 환불해주세오,1,2020-07-29 03:10:08
3877,Heartbeat Choi,진보적인 앱으로 발전을 햇으면.. 앞으로 빨리감기도 없고 배속 재생도 없고!!,2,2021-04-22 08:01:10
3878,하르샤,갑자기.넷플릭스.핸드폰으로 들어가지지않네요.다시지우고 깔아도.화면이 넘어가지않는데.이때까지이런일없엇는데.저만그런건가요? 501-109 오류로뜹니다.,1,2021-05-13 22:35:12
