,userName,title,isEdited,review,date,rating
636,신초롱누나,재생중인콘텐츠,False,재생중인콘텐츠 삭제하는 것 좀 간편하게 할 수 있게 해주세요. 4명이서 같이 쓰는데 본계정인 사람만 그걸 관리할 수 있게 하면 나머지 사람들은 어떻게 관리를 하죠? 시청중이지도 않는데 시청중인 콘텐츠에 떠서 일일이 하나씩 들어가서 끝까지 스크롤 하나하나 해도 왜인지 재생중인컨텐츠에서 안사라지는데 너무 거슬려요,2020-04-15 14:37:38,4
637,co3690,발전 없음,False,넷플릭스 관계자님들 제발...옛날꺼 말고 최신꺼 올려주심 안되겠슴미까...?영화도 좋지만 드라마 제발..요청한거 올려 주실 수 잇음 올려주세요.. 영화도 또 최신꺼 올라오지도 않고 다 옛날꺼..짖짜 너무 하시네요..개발 제발..개발..제발...!!!!,2020-03-25 14:51:02,5
638,ㅇㅇㅇㅇㅇㅇㅇ,미러링 다시 되게 해주세요,False,다른 곳(놀러가서나 친구집)에서도 스마트TV로 쉽게 미러링할 수 있어서 좋았는데 이번에 밴더스내치 업데이트되면서 빠진 것 같은데요. 컨텐츠 불가는 따로 표시하고 스마트TV로의 미러링은 기본 아니겠습니까. 개선바랍니다.,2019-01-08 01:01:28,4
639,ㅎ2희,발열문제개선 ㅜㅜ,False,"아이폰8+이용자입니다. 이번업데이트로 영상재생시ui, 가능은 사용자요구에맞게 맞춰주신건 좋은데 업데이트후 부터 발열이 너무심해졌어요ㅠㅠ 발열때문인지 배터리도 급감하구요,, 발열문제개선부탁드립니다",2018-11-22 19:50:23,4
640,🍟💫,잘 시청하고는 있습니다만,False,"이번 업데이트 이후, 더블클릭시 뒤로 가던 기능이 사라져서 불편해졌으며 재생 및 뒤로가기 버튼이 작아져 더욱 불편해진 것 같아요. 또한 지금 시청중인 목록이 앱을 켰을 때 첫 화면에 뜨지 않아 내려가야한다는 점이 불편해졌습니다. 다음 업데이트 때에는 이를 개선해 주시고 앞으로 건너뛰기, 한/영 자막 동시 제공, 화질이 제멋대로 바뀌는 점을 개선해 주셨으면 좋을 것 같습니다.",2018-01-28 03:39:37,3
641,용암동강다니엘,넷플릭스 너무 좋아요,False,친구가 이미 월정액권을 끊어놔서 같이 아이디 쓰는데 볼 것도 많고 요새 너무 이것만 봐서 일상생활하기가 좀 힘들긴 한데 재밌어요 보통 영상보면 막 끊기고 하던데 와이파이 잘 안잡히는곳이어도 끊김없이 잘 나오고 너무 좋아요,2018-10-03 06:17:29,5
642,리뷰해드립니다,시청중인 콘텐츠가 자꾸 사라지네요,False,"보다만게 있는데 자꾸 시청 중인 컨텐츠에서 사라지고 노트북으로 볼 때 예능같이 회차가 많은 걸 보려하면 회차가 1,2화 정도 뜨다 말아요 최근 껄 보고싶은데ㅜ 노트북만 그래서 핸드폰으로 기록 남긴 다음에 봐야하고 너무 번거롭네요 어떤건 핸드폰으로 보고 노트북으로 보려해도 시청 중인 컨텐츠에 안뜨구요",2020-12-27 16:46:38,3
643,뿌링 ㅋ,이것은 리뷰인가 문의인가,False,"진격의 거인 2기 어디갔죠??? 재계약 하시죠??? 평점이 더 안 좋아지고 싶으신 건가요??? 주술회전은 또 어디갔죠??? 문스독 1, 2기는 어디갔죠??? 네??????????? 죄송한데 하이큐 4기는 대체 어디있는 거죠????????? 계약 하세요 빨리",2021-10-02 04:51:47,4
644,발열이,"영화, 드라마 소개란 노출",False,"지금 뜨는 콘텐츠라고 하고 넷플릭스에서 핫한 영화나 드라마 추천, 노출 시켜주는 건 좋은 시스템이라고 생각합니다만 공포물을 못보는 사람들 입장에선 공포스러운 영화나 드라마 포스터 자체도 아무생각 없이 마주할때면 매우 공포스럽게 다가 옵니다 어쩔 수 없는 시스템 이란 건 알지만 그렇다면 그 후로 다신 볼 수 없게 나에게 그 영화나 드라마를 다시 마주치지 않게 하는 숨기기 기능이나 비슷한 종류 영화나 드라마를 알고리즘으로 통해 싫어하는 영상의 장르 물을 나에게 추천 해주지 않는 시스템을 구축 해주신다면 더 편안하게 영화를 고르고 시청하기에 불편함이 덜 할 것 같습니다 부탁드립니다.",2021-07-02 20:12:13,2
645,에스더러버유,볼게없어요,False,처음엔 볼거많아서 좋겠다하고봤는데 이젠 너무없고 넷플릭스 오리지널 만 너무많아져서 싫어요 그리고 미국 넷플릭스는 해리포터도 있는데 한국에도 넣어주시면 좋겠습니다 그거 빼곤 다너무좋고 특히 기묘한이야기 엄브렐라아카데미 꼭보세요!,2021-07-02 07:30:52,4
646,단발미인,제발 제발..다음 시즌도 보여줘요...,False,다른 곳에선 이미 다른 시즌은 나왔던데 넷플릭스만 소식이 왜 이렇게 늦는거지요..?혹시 다른 앱이랑 여기랑 시차가 있나요 제발 저쪽 속도 따라가서 시즌 새로 나올때마다 알려줘요우...ㅜ,2021-03-04 16:57:29,5
647,정크랫장인,다좋은데 자막부분이..,False,자막에 버그도 특정상황같은데 몇번 자막 안나오는 버그도 있고요 오프닝이나 아웃트로같은 노래에서도 자막띄워주심 고맙겠네요;;섬세한 부분에서 개선이 부족해 보이더군요,2021-01-11 05:57:43,5
648,션누,제발 같은 날에 어디서든 똑같이 업로드 해주세요!!,False,해외에서 노친 한국 방송 보고싶은데 근데 그 나라에서는 엄청 최근게 안 올라와서 괜히 돈은 냈나 싶다 힝!! 제발 전세계에 있는 방송이 똑같은 날에 나왔으면 좋겠다!! 아니 41회를 보고싶은 여기에는 25회가 최근 올린 영상 그리고 한국에서 미리 다운로드한 40회를 못 보게 돼있어요 ㅠㅠㅠ,2020-10-25 03:18:54,3
649,🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼🍼,네트워크 연결이 미화한 것도 아닌데 영상화면이 계속 까맣네요,False,영상을찍고있는것도아니고캡쳐도안했는데 그런오류가뜨고요 삭제했다 다시깔아도그래요.사이트로 들어가서 앱으로 연동해도 똑같아요 어떡해해야 정상으로 돌아오는지 알려주시거나 고쳐주세요.다른점은 다 좋습니다.,2021-09-19 10:44:39,3
650,정국아ㅠㅠ,제발,False,"진짜 다 좋은데 런닝맨이랑 나혼자산다 추가좀해주세여,,,그리고 마블 9/30일에 없어지는거 너무 많아요 리벤지랑 ㅜㅜ 제발 없애지마요",2020-09-28 09:14:22,5
651,heekjin,넷플 잘 사용하고 있는데 뭔가 하나가 아쉬워서 별 네 개 드려요.,False,아쉬운 하나는 보고 싶은 영화 작품이 있는데 그 영화를 쳐도 안 나온다는 사실이예요 볼 수 있는 것들이 딱 한정적이어서 좀 아쉽네요. 유명했던 영화들 추가해 주세요 예를 들어 히로인 실격이라던가 치아문단적 등이요.,2020-07-15 16:58:27,4
652,광진구김모씨,꼭! 꼭! 스플릿뷰/터치잠금 기능 부탁드려요,False,"01. 아이패드 스플릿뷰좀 부탁드립니다. 
02. 올레티비에 있는 기능인데 영상 재생시 터치 잠금 기능이 있는데 정말 편한 기능인데 넷플릭스에는 아직엊ㅅ어섳조근 불편합니다 ㅎㅎ.
03. 뒤로감기 초단위 조절 가능했으면 좋겠어요!

스플릿뷰랑 잠금 기능은 꼭좀 ㅠㅠ!",2019-03-20 23:11:10,4
653,모공청소,다 좋으나 화질 직접 선택 기능 추가 요구,False,"다 좋습니다 컨탠츠 업뎃도 좋구요
근데 화질 면에서 아쉽습니다
좋은 화질 놔두고 인터넷 속도 느리면 좋은 화질 지원을 안해주네요 나는 좋은 화질로 볼려고 더 비싼 회원제를 결제했는데 정작 나오는건 안좋은 화질이네요 타영상 플렛폼들 처럼 직접 화질을 선택할 수 있는 기능이 있었으면 좋겠습니다",2019-01-07 12:51:52,4
654,컬쳐캐쉬 있는데 왜?,뒤로감기 오류,False,"영상을 재생하다 10초 뒤로 감기 재생하면 소리는 정상인데 갑자기 화면이 렉이 걸리면서 멈춰버려요. 며칠 전부터 계속 이 상탠데 오류 개선 부탁드립니다..
+대체 언제 고칠거냐",2022-02-09 15:59:21,4
655,말랑말랑말랑젤리,아니 ㅋㅋ 리뷰들 뭐지?,False,단순 계약종료되서 hbo나 디즈니로 넘어가는걸 왜 내리냐고 징징대고 콘텐츠 없어서 별점 2-3개 주는건 무슨심보인거???,2021-12-09 12:26:49,5
656,넷플감사해요,탭화면으로 볼 경우 속도와 자막 설정 불가능,False,"탭화면으로 볼 때 속도와 자막 설정이 임의로 바뀝니다. 
한 번 멈출 때마다 다르게 바뀌고, 제가 설정해놓은 속도와 자막은 전혀 적용되지 않습니다.
현재 아이패드 프로 12.9인치 5세대 사용중입니다.",2021-11-15 04:26:29,4
657,버블티는 공차,재생,False,다른 어플들은 멀쩡이 돌아가는걸 보니 네트워크 문제는 아닌거같은데 렉 엄청 심하네요.. 보다가 끊기고 본 곳 까지 저장안되서 어디까지 봤나 찾아야하고.. 초반에는 안그랬는데 점점 심해지네요 수정부탁드려요.. 돈주고 보는건데 왜 불편함을 느껴야하는건지,2021-06-01 10:30:18,3
658,꾸보재희,드라마 늘려주세요,False,앵그리맘 쇼핑왕루이 펜트하우스 하이큐4기 등등 실제 보고싶은 드라마나 영화는 대부분 없고 별로 관심 없는게 더 많아서 별로에요 보고싶은데 안나와서 애용하고싶은데 조금 아쉽네여 옛날 히트 드라마나 영화도 넣어주실수있나여? 어플 안에 넥플릭스 이용자들이 넥플릭스 안에 없지만 보고싶은 드라마나 영화를 건의할 수있는 란이 있으면 좋겠어요!,2020-12-21 15:09:08,3
659,i폰8사용자,오류수정부탁드립니다,False,혈계전선 10.5화(11화) 그것도 최악이자 최고의 날 제목이 누락되면서 이후 에피소드 제목들이 밀렸고 13화로 표기된 OVA King of the Restaurant of Kings(王様のレストランの王様)가 없어졌어요,2020-11-24 15:15:28,3
660,매콤이랑놀쟈,없는게 많다,False,없는 드라마나 영화가 너무 많아요,2020-07-29 12:26:45,3
661,불편 :(,다좋은데 하나만...,False,"정말 진짜 다좋은데 런닝맨이 너무 보고싶어요...
티비로 볼수 있지만 티비가 안방에 있어서
부모님께서 잘때는 볼수가 없어요
런닝맨 추가해주세요..!! ㅠㅠㅠㅠㅠㅜ",2020-10-05 12:48:22,5
662,넷플사랑이,아이패드2와 호환버전 만들어주세요!,False,넷플릭스 이용자입니다. 그런데 아이패드2 와는 호환이 안되어서 다운로드가 안됩니다. 저와 같은 이용자를 위해서 아니패드 낮은 버전용 어플 만들어주시면 좋겠습니다.,2020-08-30 05:42:11,5
663,광주 쭈니,컨텐츠나 좀 더 늘려요,False,"월 결제 해서 보기에는 많이 아쉬운 컨텐츠 뿐이고, 인기영화 시리즈물은 최신 마지막 편은 빠진 갓도 많네요. 결말이 궁금하면 결국 다른 플랫폼에서 찾아서 봐야 합니다.
이럴 거면 차라리 웹하드에서 번거롭긴 하지만 일일히 다운받아서 완전히 정주행으로 보는게 나을수도 있어요?",2019-08-08 03:00:34,3
664,꿈빌,삶의 질이 향상되고 너무 좋은데요...!,False,"나츠메우인장 5~7기는 언제쯤 개봉 하나요 ㅠㅠ 보고 싶어 미치겠습니다,,, 극장판도 같이 개봉해주세요 부탁 드려요 넷플릭스 관계자 선생님들",2019-11-18 14:56:54,4
665,h051,아니 인간적으로 자막크기 눈 빠지겠어요,False,"예전엔 아무문제 없었는데 ios자체 설정 따르게 바뀌고 난 뒤에는 자막 진짜 극혐이에요
손쉬운 사용에서 스타일 바꾸고 서체바꾸고 크기 바꿨는데도 작잖아요
제일 크게 했는데도 무슨 개미 기어가는 크기고 아휴 진짜
참다참다 글 남기는데 대체 이거 왜 안고쳐요????
맨날 친구들한테 넷플릭스 갓갓 이러고 다녔는데 눈알 빠지게 할까봐 이제 추천도 못하겠네요",2018-12-12 21:20:20,3
666,역적친구,다 좋은데 제발 닥터후좀,False,다 좋은데...닥터후 다시 나오게 해주세요 ㅠㅠ̑̈ 진짜 재미있게 봐서  또 보고싶어서 결제까지 했는데 갑자기 없어져서 슬퍼요..다시 나오게 해주세요... 닥터후 업로드 해주세요...,2019-03-24 04:55:18,5
667,앵그리햄,조작법 개선이 필요해 보이네요..,False,"카테고리가 없어서 불편해요...밝기, 소리 조절도 못하고 일시정지도 아래 일시정지 눌러야하고, 뒤로 10초 는 있어도 앞으로 10초가 없는것도 그렇고;; 다른데에는 당연히 있을
법한 기능이 다 없네요..컨텐츠가 많고 영화가 다양하다는 거 외엔 비싸기만 하고 기능적으론 너무 불친절 하네요..외국 스타일입니까...",2018-10-02 10:06:58,3
668,미스터쏘지,10초 앞당기기 생겨서 좋네요,False,"하지만 카테고리별로 체계적이게 작품들을 나누어 주셔서 원하는 장르에 쉽게 접근할 수 있으면 더 좋겠어요. 현재는 작품명을 검색해서 보고있고, 그에 따라오는 추천작품을 보는 것 밖에 없어서 아쉽습니다.",2018-11-30 03:45:14,4
669,BTS❤️TWICE❤️,일본것좀요!!!ㅠㅠ,False,일본어 공부 하느라 일본 드라마나 영화를 보고있는데 진짜 일본드라마 별로 없어요 ㅠㅠㅠ 공부하고싶어서 넷플릭스 가입했는데 되게 적어요ㅜㅠ 그리고 일드 굿모닝콜2는 왜 안올라오는거에요ㅠㅠ 1을 올렸어으면 올려줘야줘 또 요즘 갑자기 자막이 없어지고 그래서 나갔다가 다시 들어가야해요 이거 고쳐주세요 진짜 일본예능이나 드라마 영화좀 많이 올려주시면 감사하겠습미다ㅠ,2020-10-03 14:24:53,3
670,하늘22222,제발 앞으로 감기 버튼 만들어주세요..,False,뒤로 15초는 있는데 왜 앞으로 15초는 없는고죵 ㅠㅠ 외국 어플에는 앞으로 감는 것도 있던데 있으면 진짜 진짜 편할 것 같아요!! 그리고 영화 목록이나 구분된 카테고리로 어떤 영화가 있는지 볼 수 없어서 불편하네요! 왜 이렇게 해놓은거징??,2018-08-29 16:33:42,4
671,뭐야 왜 별명 할때 마다 별명이 다있대 그레서 이걸루,히히,False,TV시청자인데요 너무 좋아여 근데 애니가 좀 더 다양했음 좋겠어요!그리고 수줄회전영화도 챙겨주실거죠..?❤️,2022-06-17 07:12:41,5
672,🍂🍂☁️🌈☁️✋🍂🍂,"다 좋지만,,,",False,"다 좋지만,애니메이션 몇 시즌이 4개의 시즌이라고 치면 3개밖에 안나오는데 업데이트 문제인가?해서 
업데이트도 해봤는데,안나오더라구요ㅠ보는 방법이 있나요,?",2021-12-08 10:38:33,5
673,김옐이당,너무 좋아요ㅠㅠㅠ,False,작년에 애들이 하도 넷플릭스 넷플릭스하길래 한 번 결제해봤는데 신세계네요 개발자님.. 오늘 여신강림이 끝났는데.. 넷플릭스에서 여신강림 다시 보고싶습니다.. 부탁입니다ㅠㅠ 제발 여신강림 다시보게해주세요..,2021-02-04 15:04:59,5
674,셩령,시청 기록 오류가 너무 많아요,False,"시청 기록에 대한 오류가 너무 많습니다..ㅠㅠ 
해결 가능한 부분인지는 잘 모르겠으나 만약 지금 4화를 보고 있다면 2화를 보고 있는 것으로 뜨고 3화와 4화 기록늠 아예 남아 있지 않아서 불편합니다",2020-11-29 12:46:14,4
